project name, jcaFile, adapter-config-name, adapter-type,connection factory location, endpoint type, class, DestinationName, DeliveryMode, TimeToLive, UseMessageListener, MessageSelector, PayloadType
WijzigenPersoonsgegevensBPEL, BVV_WijzigenPersoonsgegevensFault_CB_jms.jca, BVV_WijzigenPersoonsgegevensFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType = 'WijzigenPersoonsgegevensFault',TextMessage
WijzigenPersoonsgegevensBPEL, BVV_WijzigenPersoonsgegevensResponse_CB_jms.jca, BVV_WijzigenPersoonsgegevensResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType = 'WijzigenPersoonsgegevensResponse',TextMessage
WijzigenPersoonsgegevensBPEL, BVV_WijzigenPersoonsgegevens_WS_jms.jca, BVV_WijzigenPersoonsgegevens_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/BVV_INBOUND,Persistent,0,,,TextMessage
WijzigenPersoonsgegevensBPEL, SBL_WijzigenPersoonsgegevensFault_CB_jms.jca, SBL_WijzigenPersoonsgegevensFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_BVV,Persistent,0,,,TextMessage
WijzigenPersoonsgegevensBPEL, SBL_WijzigenPersoonsgegevensResponse_CB_jms.jca, SBL_WijzigenPersoonsgegevensResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_BVV,Persistent,0,,,TextMessage
WijzigenPersoonsgegevensBPEL, SBL_WijzigenPersoonsgegevens_RS_jms.jca, SBL_WijzigenPersoonsgegevens_RS, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/SBL_OUTBOUND,,,false,JMSType = 'BVVWijzigenVdg',TextMessage
WijzigenVerblijfstitelBVVBPEL, BVV_WijzigenVerblijfstitelBVVFault_CB_jms.jca, BVV_WijzigenVerblijfstitelBVVFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='WijzigenVerblijfstitelBVVFault',TextMessage
WijzigenVerblijfstitelBVVBPEL, BVV_WijzigenVerblijfstitelBVVResponse_CB_jms.jca, BVV_WijzigenVerblijfstitelBVVResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='WijzigenVerblijfstitelBVVResponse',TextMessage
WijzigenVerblijfstitelBVVBPEL, BVV_WijzigenVerblijfstitelBVV_WS_jms.jca, BVV_WijzigenVerblijfstitelBVV_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/BVV_INBOUND,Persistent,0,,,TextMessage
WijzigenVerblijfstitelBVVBPEL, SBL_WijzigenVerblijfstitelBVVFault_CB_jms.jca, SBL_WijzigenVerblijfstitelBVVFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_BVV,Persistent,0,,,TextMessage
WijzigenVerblijfstitelBVVBPEL, SBL_WijzigenVerblijfstitelBVVResponse_CB_jms.jca, SBL_WijzigenVerblijfstitelBVVResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_BVV,Persistent,0,,,TextMessage
WijzigenVerblijfstitelBVVBPEL, SBL_WijzigenVerblijfstitelBVV_RS_jms.jca, SBL_WijzigenVerblijfstitelBVV_RS, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/SBL_OUTBOUND,,,false,JMSType='BVVVerzVerblijfsTitel',TextMessage
WijzigenVerwijderbaarheidstitelBPEL, BVV_WijzigenVerwijderbaarheidstitelFault_CB_jms.jca, BVV_WijzigenVerwijderbaarheidstitelFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='WijzigenVerwijderbaarheidstitelFault',TextMessage
WijzigenVerwijderbaarheidstitelBPEL, BVV_WijzigenVerwijderbaarheidstitelResponse_CB_jms.jca, BVV_WijzigenVerwijderbaarheidstitelResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='WijzigenVerwijderbaarheidstitelResponse',TextMessage
WijzigenVerwijderbaarheidstitelBPEL, BVV_WijzigenVerwijderbaarheidstitel_WS_jms.jca, BVV_WijzigenVerwijderbaarheidstitel_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/BVV_INBOUND,Persistent,0,,,TextMessage
WijzigenVerwijderbaarheidstitelBPEL, SBL_WijzigenVerwijderbaarheidstitelFault_CB_jms.jca, SBL_WijzigenVerwijderbaarheidstitelFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_BVV,Persistent,0,,,TextMessage
WijzigenVerwijderbaarheidstitelBPEL, SBL_WijzigenVerwijderbaarheidstitelResponse_CB_jms.jca, SBL_WijzigenVerwijderbaarheidstitelResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_BVV,Persistent,0,,,TextMessage
WijzigenVerwijderbaarheidstitelBPEL, SBL_WijzigenVerwijderbaarheidstitel_RS_jms.jca, SBL_WijzigenVerwijderbaarheidstitel_RS, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/SBL_OUTBOUND,,,false,JMSType='BVVVerzVerwijderTitel',TextMessage
ZoekenPersoonBPEL, BVV_ZoekenPersoonFault_CB_jms.jca, BVV_ZoekenPersoonFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='ZoekenPersoonFault',TextMessage
ZoekenPersoonBPEL, BVV_ZoekenPersoonResponse_CB_jms.jca, BVV_ZoekenPersoonResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='ZoekenPersoonResponse',TextMessage
ZoekenPersoonBPEL, BVV_ZoekenPersoon_WS_jms.jca, BVV_ZoekenPersoon_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/BVV_INBOUND,Persistent,0,,,TextMessage
ZoekenPersoonBPEL, SBL_ZoekenPersoonFaultAsync_CB_jms.jca, SBL_ZoekenPersoonFaultAsync_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_BVV,Persistent,0,,,TextMessage
ZoekenPersoonBPEL, SBL_ZoekenPersoonFaultSync_CB_jms.jca, SBL_ZoekenPersoonFaultSync_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_SYNC,Persistent,0,,,TextMessage
